effective_date,symbol
2009-05-31,HDFC.NS
2009-05-31,HDFCBANK.NS
2009-05-31,HEROMOTOCO.NS
2009-05-31,HINDALCO.NS
2009-05-31,HINDUNILVR.NS
2009-05-31,ICICIBANK.NS
2009-05-31,IDEA.NS
2009-05-31,INFY.NS
2009-05-31,ITC.NS
2009-05-31,LT.NS
2009-05-31,M&M.NS
2009-05-31,MARUTI.NS
2009-05-31,NATIONALUM.NS
2009-05-31,NTPC.NS
2009-05-31,ONGC.NS
2009-05-31,PNB.NS
2009-05-31,POWERGRID.NS
2009-05-31,RANBAXY.NS
2009-05-31,RCOM.NS
2009-05-31,RELCAPITAL.NS
2009-05-31,RELIANCE.NS
2009-05-31,RELINFRA.NS
2009-05-31,RPL.NS
2009-05-31,RPOWER.NS
2009-05-31,SAIL.NS
2009-05-31,SBIN.NS
2009-05-31,SIEMENS.NS
2009-05-31,STER.NS
2009-05-31,SUNPHARMA.NS
2009-05-31,SUZLON.NS
2009-05-31,TATACOMM.NS
2009-05-31,TATAMOTORS.NS
2009-05-31,TATAPOWER.NS
2009-05-31,TATASTEEL.NS
2009-05-31,TCS.NS
2009-05-31,UNITECH.NS
2009-05-31,WIPRO.NS
2009-06-17,ABB.NS
2009-06-17,ACC.NS
2009-06-17,AMBUJACEM.NS
2009-06-17,AXISBANK.NS
2009-06-17,BHARTIARTL.NS
2009-06-17,BHEL.NS
2009-06-17,BPCL.NS
2009-06-17,CAIRN.NS
2009-06-17,CIPLA.NS
2009-06-17,DLF.NS
2009-06-17,GAIL.NS
2009-06-17,GRASIM.NS
2009-06-17,HCLTECH.NS
2009-06-17,HDFC.NS
2009-06-17,HDFCBANK.NS
2009-06-17,HEROMOTOCO.NS
2009-06-17,HINDALCO.NS
2009-06-17,HINDUNILVR.NS
2009-06-17,ICICIBANK.NS
2009-06-17,IDEA.NS
2009-06-17,INFY.NS
2009-06-17,ITC.NS
2009-06-17,JINDALSTEL.NS
2009-06-17,LT.NS
2009-06-17,M&M.NS
2009-06-17,MARUTI.NS
2009-06-17,NATIONALUM.NS
2009-06-17,NTPC.NS
2009-06-17,ONGC.NS
2009-06-17,PNB.NS
2009-06-17,POWERGRID.NS
2009-06-17,RANBAXY.NS
2009-06-17,RCOM.NS
2009-06-17,RELCAPITAL.NS
2009-06-17,RELIANCE.NS
2009-06-17,RELINFRA.NS
2009-06-17,RPOWER.NS
2009-06-17,SAIL.NS
2009-06-17,SBIN.NS
2009-06-17,SIEMENS.NS
2009-06-17,STER.NS
2009-06-17,SUNPHARMA.NS
2009-06-17,SUZLON.NS
2009-06-17,TATACOMM.NS
2009-06-17,TATAMOTORS.NS
2009-06-17,TATAPOWER.NS
2009-06-17,TATASTEEL.NS
2009-06-17,TCS.NS
2009-06-17,UNITECH.NS
2009-06-17,WIPRO.NS
2009-07-31,ABB.NS
2009-07-31,ACC.NS
2009-07-31,AMBUJACEM.NS
2009-07-31,AXISBANK.NS
2009-07-31,BHARTIARTL.NS
2009-07-31,BHEL.NS
2009-07-31,BPCL.NS
2009-07-31,CAIRN.NS
2009-07-31,CIPLA.NS
2009-07-31,DLF.NS
2009-07-31,GAIL.NS
2009-07-31,GRASIM.NS
2009-07-31,HCLTECH.NS
2009-07-31,HDFC.NS
2009-07-31,HDFCBANK.NS
2009-07-31,HEROMOTOCO.NS
2009-07-31,HINDALCO.NS
2009-07-31,HINDUNILVR.NS
2009-07-31,ICICIBANK.NS
2009-07-31,IDEA.NS
2009-07-31,INFY.NS
2009-07-31,ITC.NS
2009-07-31,JINDALSTEL.NS
2009-07-31,LT.NS
2009-07-31,M&M.NS
2009-07-31,MARUTI.NS
2009-07-31,NATIONALUM.NS
2009-07-31,NTPC.NS
2009-07-31,ONGC.NS
2009-07-31,PNB.NS
2009-07-31,POWERGRID.NS
2009-07-31,RANBAXY.NS
2009-07-31,RCOM.NS
2009-07-31,RELCAPITAL.NS
2009-07-31,RELIANCE.NS
2009-07-31,RELINFRA.NS
2009-07-31,RPOWER.NS
2009-07-31,SAIL.NS
2009-07-31,SBIN.NS
2009-07-31,SIEMENS.NS
2009-07-31,STER.NS
2009-07-31,SUNPHARMA.NS
2009-07-31,SUZLON.NS
2009-07-31,TATACOMM.NS
2009-07-31,TATAMOTORS.NS
2009-07-31,TATAPOWER.NS
2009-07-31,TATASTEEL.NS
2009-07-31,TCS.NS
2009-07-31,UNITECH.NS
2009-07-31,WIPRO.NS
2009-08-30,ABB.NS
2009-08-30,ACC.NS
2009-08-30,AMBUJACEM.NS
2009-08-30,AXISBANK.NS
2009-08-30,BHARTIARTL.NS
2009-08-30,BHEL.NS
2009-08-30,BPCL.NS
2009-08-30,CAIRN.NS
2009-08-30,CIPLA.NS
2009-08-30,DLF.NS
2009-08-30,GAIL.NS
2009-08-30,GRASIM.NS
2009-08-30,HCLTECH.NS
2009-08-30,HDFC.NS
2009-08-30,HDFCBANK.NS
2009-08-30,HEROMOTOCO.NS
2009-08-30,HINDALCO.NS
2009-08-30,HINDUNILVR.NS
2009-08-30,ICICIBANK.NS
2009-08-30,IDEA.NS
2009-08-30,INFY.NS
2009-08-30,ITC.NS
2009-08-30,JINDALSTEL.NS
2009-08-30,LT.NS
2009-08-30,M&M.NS
2009-08-30,MARUTI.NS
2009-08-30,NATIONALUM.NS
2009-08-30,NTPC.NS
2009-08-30,ONGC.NS
2009-08-30,PNB.NS
2009-08-30,POWERGRID.NS
2009-08-30,RANBAXY.NS
2009-08-30,RCOM.NS
2009-08-30,RELCAPITAL.NS
2009-08-30,RELIANCE.NS
2009-08-30,RELINFRA.NS
2009-08-30,RPOWER.NS
2009-08-30,SAIL.NS
2009-08-30,SBIN.NS
2009-08-30,SIEMENS.NS
2009-08-30,STER.NS
2009-08-30,SUNPHARMA.NS
2009-08-30,SUZLON.NS
2009-08-30,TATACOMM.NS
2009-08-30,TATAMOTORS.NS
2009-08-30,TATAPOWER.NS
2009-08-30,TATASTEEL.NS
2009-08-30,TCS.NS
2009-08-30,UNITECH.NS
2009-08-30,WIPRO.NS
2009-10-01,ABB.NS
2009-10-01,ACC.NS
2009-10-01,AMBUJACEM.NS
2009-10-01,AXISBANK.NS
2009-10-01,BHARTIARTL.NS
2009-10-01,BHEL.NS
2009-10-01,BPCL.NS
2009-10-01,CAIRN.NS
2009-10-01,CIPLA.NS
2009-10-01,DLF.NS
2009-10-01,GAIL.NS
2009-10-01,GRASIM.NS
2009-10-01,HCLTECH.NS
2009-10-01,HDFC.NS
2009-10-01,HDFCBANK.NS
2009-10-01,HEROMOTOCO.NS
2009-10-01,HINDALCO.NS
2009-10-01,HINDUNILVR.NS
2009-10-01,ICICIBANK.NS
2009-10-01,IDEA.NS
2009-10-01,IDFC.NS
2009-10-01,INFY.NS
2009-10-01,ITC.NS
2009-10-01,JINDALSTEL.NS
2009-10-01,JPASSOCIAT.NS
2009-10-01,LT.NS
2009-10-01,M&M.NS
2009-10-01,MARUTI.NS
2009-10-01,NTPC.NS
2009-10-01,ONGC.NS
2009-10-01,PNB.NS
2009-10-01,POWERGRID.NS
2009-10-01,RANBAXY.NS
2009-10-01,RCOM.NS
2009-10-01,RELCAPITAL.NS
2009-10-01,RELIANCE.NS
2009-10-01,RELINFRA.NS
2009-10-01,RPOWER.NS
2009-10-01,SAIL.NS
2009-10-01,SBIN.NS
2009-10-01,SIEMENS.NS
2009-10-01,STER.NS
2009-10-01,SUNPHARMA.NS
2009-10-01,SUZLON.NS
2009-10-01,TATAMOTORS.NS
2009-10-01,TATAPOWER.NS
2009-10-01,TATASTEEL.NS
2009-10-01,TCS.NS
2009-10-01,UNITECH.NS
2009-10-01,WIPRO.NS
2009-10-31,ABB.NS
2009-10-31,ACC.NS
2009-10-31,AMBUJACEM.NS
2009-10-31,AXISBANK.NS
2009-10-31,BHARTIARTL.NS
2009-10-31,BHEL.NS
2009-10-31,BPCL.NS
2009-10-31,CAIRN.NS
2009-10-31,CIPLA.NS
2009-10-31,DLF.NS
2009-10-31,GAIL.NS
2009-10-31,GRASIM.NS
2009-10-31,HCLTECH.NS
2009-10-31,HDFC.NS
2009-10-31,HDFCBANK.NS
2009-10-31,HEROMOTOCO.NS
2009-10-31,HINDALCO.NS
2009-10-31,HINDUNILVR.NS
2009-10-31,ICICIBANK.NS
2009-10-31,IDEA.NS
2009-10-31,IDFC.NS
2009-10-31,INFY.NS
2009-10-31,ITC.NS
2009-10-31,JINDALSTEL.NS
2009-10-31,JPASSOCIAT.NS
2009-10-31,LT.NS
2009-10-31,M&M.NS
2009-10-31,MARUTI.NS
2009-10-31,NTPC.NS
2009-10-31,ONGC.NS
2009-10-31,PNB.NS
2009-10-31,POWERGRID.NS
2009-10-31,RANBAXY.NS
2009-10-31,RCOM.NS
2009-10-31,RELCAPITAL.NS
2009-10-31,RELIANCE.NS
2009-10-31,RELINFRA.NS
2009-10-31,RPOWER.NS
2009-10-31,SAIL.NS
2009-10-31,SBIN.NS
2009-10-31,SIEMENS.NS
2009-10-31,STER.NS
2009-10-31,SUNPHARMA.NS
2009-10-31,SUZLON.NS
2009-10-31,TATAMOTORS.NS
2009-10-31,TATAPOWER.NS
2009-10-31,TATASTEEL.NS
2009-10-31,TCS.NS
2009-10-31,UNITECH.NS
2009-10-31,WIPRO.NS
2009-11-30,ABB.NS
2009-11-30,ACC.NS
2009-11-30,AMBUJACEM.NS
2009-11-30,AXISBANK.NS
2009-11-30,BHARTIARTL.NS
2009-11-30,BHEL.NS
2009-11-30,BPCL.NS
2009-11-30,CAIRN.NS
2009-11-30,CIPLA.NS
2009-11-30,DLF.NS
2009-11-30,GAIL.NS
2009-11-30,GRASIM.NS
2009-11-30,HCLTECH.NS
2009-11-30,HDFC.NS
2009-11-30,HDFCBANK.NS
2009-11-30,HEROMOTOCO.NS
2009-11-30,HINDALCO.NS
2009-11-30,HINDUNILVR.NS
2009-11-30,ICICIBANK.NS
2009-11-30,IDEA.NS
2009-11-30,IDFC.NS
2009-11-30,INFY.NS
2009-11-30,ITC.NS
2009-11-30,JINDALSTEL.NS
2009-11-30,JPASSOCIAT.NS
2009-11-30,LT.NS
2009-11-30,M&M.NS
2009-11-30,MARUTI.NS
2009-11-30,NTPC.NS
2009-11-30,ONGC.NS
2009-11-30,PNB.NS
2009-11-30,POWERGRID.NS
2009-11-30,RANBAXY.NS
2009-11-30,RCOM.NS
2009-11-30,RELCAPITAL.NS
2009-11-30,RELIANCE.NS
2009-11-30,RELINFRA.NS
2009-11-30,RPOWER.NS
2009-11-30,SAIL.NS
2009-11-30,SBIN.NS
2009-11-30,SIEMENS.NS
2009-11-30,STER.NS
2009-11-30,SUNPHARMA.NS
2009-11-30,SUZLON.NS
2009-11-30,TATAMOTORS.NS
2009-11-30,TATAPOWER.NS
2009-11-30,TATASTEEL.NS
2009-11-30,TCS.NS
2009-11-30,UNITECH.NS
2009-11-30,WIPRO.NS
2009-12-31,ABB.NS
2009-12-31,ACC.NS
2009-12-31,AMBUJACEM.NS
2009-12-31,AXISBANK.NS
2009-12-31,BHARTIARTL.NS
2009-12-31,BHEL.NS
2009-12-31,BPCL.NS
2009-12-31,CAIRN.NS
2009-12-31,CIPLA.NS
2009-12-31,DLF.NS
2009-12-31,GAIL.NS
2009-12-31,GRASIM.NS
2009-12-31,HCLTECH.NS
2009-12-31,HDFC.NS
2009-12-31,HDFCBANK.NS
2009-12-31,HEROMOTOCO.NS
2009-12-31,HINDALCO.NS
2009-12-31,HINDUNILVR.NS
2009-12-31,ICICIBANK.NS
2009-12-31,IDEA.NS
2009-12-31,IDFC.NS
2009-12-31,INFY.NS
2009-12-31,ITC.NS
2009-12-31,JINDALSTEL.NS
2009-12-31,JPASSOCIAT.NS
2009-12-31,LT.NS
2009-12-31,M&M.NS
2009-12-31,MARUTI.NS
2009-12-31,NTPC.NS
2009-12-31,ONGC.NS
2009-12-31,PNB.NS
2009-12-31,POWERGRID.NS
2009-12-31,RANBAXY.NS
2009-12-31,RCOM.NS
2009-12-31,RELCAPITAL.NS
2009-12-31,RELIANCE.NS
2009-12-31,RELINFRA.NS
2009-12-31,RPOWER.NS
2009-12-31,SAIL.NS
2009-12-31,SBIN.NS
2009-12-31,SIEMENS.NS
2009-12-31,STER.NS
2009-12-31,SUNPHARMA.NS
2009-12-31,SUZLON.NS
2009-12-31,TATAMOTORS.NS
2009-12-31,TATAPOWER.NS
2009-12-31,TATASTEEL.NS
2009-12-31,TCS.NS
2009-12-31,UNITECH.NS
2009-12-31,WIPRO.NS
2010-01-31,ABB.NS
2010-01-31,ACC.NS
2010-01-31,AMBUJACEM.NS
2010-01-31,AXISBANK.NS
2010-01-31,BHARTIARTL.NS
2010-01-31,BHEL.NS
2010-01-31,BPCL.NS
2010-01-31,CAIRN.NS
2010-01-31,CIPLA.NS
2010-01-31,DLF.NS
2010-01-31,GAIL.NS
2010-01-31,GRASIM.NS
2010-01-31,HCLTECH.NS
2010-01-31,HDFC.NS
2010-01-31,HDFCBANK.NS
2010-01-31,HEROMOTOCO.NS
2010-01-31,HINDALCO.NS
2010-01-31,HINDUNILVR.NS
2010-01-31,ICICIBANK.NS
2010-01-31,IDEA.NS
2010-01-31,IDFC.NS
2010-01-31,INFY.NS
2010-01-31,ITC.NS
2010-01-31,JINDALSTEL.NS
2010-01-31,JPASSOCIAT.NS
2010-01-31,LT.NS
2010-01-31,M&M.NS
2010-01-31,MARUTI.NS
2010-01-31,NTPC.NS
2010-01-31,ONGC.NS
2010-01-31,PNB.NS
2010-01-31,POWERGRID.NS
2010-01-31,RANBAXY.NS
2010-01-31,RCOM.NS
2010-01-31,RELCAPITAL.NS
2010-01-31,RELIANCE.NS
2010-01-31,RELINFRA.NS
2010-01-31,RPOWER.NS
2010-01-31,SAIL.NS
2010-01-31,SBIN.NS
2010-01-31,SIEMENS.NS
2010-01-31,STER.NS
2010-01-31,SUNPHARMA.NS
2010-01-31,SUZLON.NS
2010-01-31,TATAMOTORS.NS
2010-01-31,TATAPOWER.NS
2010-01-31,TATASTEEL.NS
2010-01-31,TCS.NS
2010-01-31,UNITECH.NS
2010-01-31,WIPRO.NS
2010-02-28,ABB.NS
2010-02-28,ACC.NS
2010-02-28,AMBUJACEM.NS
2010-02-28,AXISBANK.NS
2010-02-28,BHARTIARTL.NS
2010-02-28,BHEL.NS
2010-02-28,BPCL.NS
2010-02-28,CAIRN.NS
2010-02-28,CIPLA.NS
2010-02-28,DLF.NS
2010-02-28,GAIL.NS
2010-02-28,GRASIM.NS
2010-02-28,HCLTECH.NS
2010-02-28,HDFC.NS
2010-02-28,HDFCBANK.NS
2010-02-28,HEROMOTOCO.NS
2010-02-28,HINDALCO.NS
2010-02-28,HINDUNILVR.NS
2010-02-28,ICICIBANK.NS
2010-02-28,IDEA.NS
2010-02-28,IDFC.NS
2010-02-28,INFY.NS
2010-02-28,ITC.NS
2010-02-28,JINDALSTEL.NS
2010-02-28,JPASSOCIAT.NS
2010-02-28,LT.NS
2010-02-28,M&M.NS
2010-02-28,MARUTI.NS
2010-02-28,NTPC.NS
2010-02-28,ONGC.NS
2010-02-28,PNB.NS
2010-02-28,POWERGRID.NS
2010-02-28,RANBAXY.NS
2010-02-28,RCOM.NS
2010-02-28,RELCAPITAL.NS
2010-02-28,RELIANCE.NS
2010-02-28,RELINFRA.NS
2010-02-28,RPOWER.NS
2010-02-28,SAIL.NS
2010-02-28,SBIN.NS
2010-02-28,SIEMENS.NS
2010-02-28,STER.NS
2010-02-28,SUNPHARMA.NS
2010-02-28,SUZLON.NS
2010-02-28,TATAMOTORS.NS
2010-02-28,TATAPOWER.NS
2010-02-28,TATASTEEL.NS
2010-02-28,TCS.NS
2010-02-28,UNITECH.NS
2010-02-28,WIPRO.NS
2010-04-01,ABB.NS
2010-04-01,ACC.NS
2010-04-01,AMBUJACEM.NS
2010-04-01,AXISBANK.NS
2010-04-01,BHARTIARTL.NS
2010-04-01,BHEL.NS
2010-04-01,BPCL.NS
2010-04-01,CAIRN.NS
2010-04-01,CIPLA.NS
2010-04-01,DLF.NS
2010-04-01,GAIL.NS
2010-04-01,HCLTECH.NS
2010-04-01,HDFC.NS
2010-04-01,HDFCBANK.NS
2010-04-01,HEROMOTOCO.NS
2010-04-01,HINDALCO.NS
2010-04-01,HINDUNILVR.NS
2010-04-01,ICICIBANK.NS
2010-04-01,IDEA.NS
2010-04-01,IDFC.NS
2010-04-01,INFY.NS
2010-04-01,ITC.NS
2010-04-01,JINDALSTEL.NS
2010-04-01,JPASSOCIAT.NS
2010-04-01,KOTAKBANK.NS
2010-04-01,LT.NS
2010-04-01,M&M.NS
2010-04-01,MARUTI.NS
2010-04-01,NTPC.NS
2010-04-01,ONGC.NS
2010-04-01,PNB.NS
2010-04-01,POWERGRID.NS
2010-04-01,RANBAXY.NS
2010-04-01,RCOM.NS
2010-04-01,RELCAPITAL.NS
2010-04-01,RELIANCE.NS
2010-04-01,RELINFRA.NS
2010-04-01,RPOWER.NS
2010-04-01,SAIL.NS
2010-04-01,SBIN.NS
2010-04-01,SIEMENS.NS
2010-04-01,STER.NS
2010-04-01,SUNPHARMA.NS
2010-04-01,SUZLON.NS
2010-04-01,TATAMOTORS.NS
2010-04-01,TATAPOWER.NS
2010-04-01,TATASTEEL.NS
2010-04-01,TCS.NS
2010-04-01,UNITECH.NS
2010-04-01,WIPRO.NS
2010-04-30,ABB.NS
2010-04-30,ACC.NS
2010-04-30,AMBUJACEM.NS
2010-04-30,AXISBANK.NS
2010-04-30,BHARTIARTL.NS
2010-04-30,BHEL.NS
2010-04-30,BPCL.NS
2010-04-30,CAIRN.NS
2010-04-30,CIPLA.NS
2010-04-30,DLF.NS
2010-04-30,GAIL.NS
2010-04-30,HCLTECH.NS
2010-04-30,HDFC.NS
2010-04-30,HDFCBANK.NS
2010-04-30,HEROMOTOCO.NS
2010-04-30,HINDALCO.NS
2010-04-30,HINDUNILVR.NS
2010-04-30,ICICIBANK.NS
2010-04-30,IDEA.NS
2010-04-30,IDFC.NS
2010-04-30,INFY.NS
2010-04-30,ITC.NS
2010-04-30,JINDALSTEL.NS
2010-04-30,JPASSOCIAT.NS
2010-04-30,KOTAKBANK.NS
2010-04-30,LT.NS
2010-04-30,M&M.NS
2010-04-30,MARUTI.NS
2010-04-30,NTPC.NS
2010-04-30,ONGC.NS
2010-04-30,PNB.NS
2010-04-30,POWERGRID.NS
2010-04-30,RANBAXY.NS
2010-04-30,RCOM.NS
2010-04-30,RELCAPITAL.NS
2010-04-30,RELIANCE.NS
2010-04-30,RELINFRA.NS
2010-04-30,RPOWER.NS
2010-04-30,SAIL.NS
2010-04-30,SBIN.NS
2010-04-30,SIEMENS.NS
2010-04-30,STER.NS
2010-04-30,SUNPHARMA.NS
2010-04-30,SUZLON.NS
2010-04-30,TATAMOTORS.NS
2010-04-30,TATAPOWER.NS
2010-04-30,TATASTEEL.NS
2010-04-30,TCS.NS
2010-04-30,UNITECH.NS
2010-04-30,WIPRO.NS
2010-05-31,ABB.NS
2010-05-31,ACC.NS
2010-05-31,AMBUJACEM.NS
2010-05-31,AXISBANK.NS
2010-05-31,BHARTIARTL.NS
2010-05-31,BHEL.NS
2010-05-31,BPCL.NS
2010-05-31,CAIRN.NS
2010-05-31,CIPLA.NS
2010-05-31,DLF.NS
2010-05-31,GAIL.NS
2010-05-31,HCLTECH.NS
2010-05-31,HDFC.NS
2010-05-31,HDFCBANK.NS
2010-05-31,HEROMOTOCO.NS
2010-05-31,HINDALCO.NS
2010-05-31,HINDUNILVR.NS
2010-05-31,ICICIBANK.NS
2010-05-31,IDEA.NS
2010-05-31,IDFC.NS
2010-05-31,INFY.NS
2010-05-31,ITC.NS
2010-05-31,JINDALSTEL.NS
2010-05-31,JPASSOCIAT.NS
2010-05-31,KOTAKBANK.NS
2010-05-31,LT.NS
2010-05-31,M&M.NS
2010-05-31,MARUTI.NS
2010-05-31,NTPC.NS
2010-05-31,ONGC.NS
2010-05-31,PNB.NS
2010-05-31,POWERGRID.NS
2010-05-31,RANBAXY.NS
2010-05-31,RCOM.NS
2010-05-31,RELCAPITAL.NS
2010-05-31,RELIANCE.NS
2010-05-31,RELINFRA.NS
2010-05-31,RPOWER.NS
2010-05-31,SAIL.NS
2010-05-31,SBIN.NS
2010-05-31,SIEMENS.NS
2010-05-31,STER.NS
2010-05-31,SUNPHARMA.NS
2010-05-31,SUZLON.NS
2010-05-31,TATAMOTORS.NS
2010-05-31,TATAPOWER.NS
2010-05-31,TATASTEEL.NS
2010-05-31,TCS.NS
2010-05-31,UNITECH.NS
2010-05-31,WIPRO.NS
2010-06-30,ABB.NS
2010-06-30,ACC.NS
2010-06-30,AMBUJACEM.NS
2010-06-30,AXISBANK.NS
2010-06-30,BHARTIARTL.NS
2010-06-30,BHEL.NS
2010-06-30,BPCL.NS
2010-06-30,CAIRN.NS
2010-06-30,CIPLA.NS
2010-06-30,DLF.NS
2010-06-30,GAIL.NS
2010-06-30,HCLTECH.NS
2010-06-30,HDFC.NS
2010-06-30,HDFCBANK.NS
2010-06-30,HEROMOTOCO.NS
2010-06-30,HINDALCO.NS
2010-06-30,HINDUNILVR.NS
2010-06-30,ICICIBANK.NS
2010-06-30,IDEA.NS
2010-06-30,IDFC.NS
2010-06-30,INFY.NS
2010-06-30,ITC.NS
2010-06-30,JINDALSTEL.NS
2010-06-30,JPASSOCIAT.NS
2010-06-30,KOTAKBANK.NS
2010-06-30,LT.NS
2010-06-30,M&M.NS
2010-06-30,MARUTI.NS
2010-06-30,NTPC.NS
2010-06-30,ONGC.NS
2010-06-30,PNB.NS
2010-06-30,POWERGRID.NS
2010-06-30,RANBAXY.NS
2010-06-30,RCOM.NS
2010-06-30,RELCAPITAL.NS
2010-06-30,RELIANCE.NS
2010-06-30,RELINFRA.NS
2010-06-30,RPOWER.NS
2010-06-30,SAIL.NS
2010-06-30,SBIN.NS
2010-06-30,SIEMENS.NS
2010-06-30,STER.NS
2010-06-30,SUNPHARMA.NS
2010-06-30,SUZLON.NS
2010-06-30,TATAMOTORS.NS
2010-06-30,TATAPOWER.NS
2010-06-30,TATASTEEL.NS
2010-06-30,TCS.NS
2010-06-30,UNITECH.NS
2010-06-30,WIPRO.NS
2010-07-31,ABB.NS
2010-07-31,ACC.NS
2010-07-31,AMBUJACEM.NS
2010-07-31,AXISBANK.NS
2010-07-31,BHARTIARTL.NS
2010-07-31,BHEL.NS
2010-07-31,BPCL.NS
2010-07-31,CAIRN.NS
2010-07-31,CIPLA.NS
2010-07-31,DLF.NS
2010-07-31,GAIL.NS
2010-07-31,HCLTECH.NS
2010-07-31,HDFC.NS
2010-07-31,HDFCBANK.NS
2010-07-31,HEROMOTOCO.NS
2010-07-31,HINDALCO.NS
2010-07-31,HINDUNILVR.NS
2010-07-31,ICICIBANK.NS
2010-07-31,IDEA.NS
2010-07-31,IDFC.NS
2010-07-31,INFY.NS
2010-07-31,ITC.NS
2010-07-31,JINDALSTEL.NS
2010-07-31,JPASSOCIAT.NS
2010-07-31,KOTAKBANK.NS
2010-07-31,LT.NS
2010-07-31,M&M.NS
2010-07-31,MARUTI.NS
2010-07-31,NTPC.NS
2010-07-31,ONGC.NS
2010-07-31,PNB.NS
2010-07-31,POWERGRID.NS
2010-07-31,RANBAXY.NS
2010-07-31,RCOM.NS
2010-07-31,RELCAPITAL.NS
2010-07-31,RELIANCE.NS
2010-07-31,RELINFRA.NS
2010-07-31,RPOWER.NS
2010-07-31,SAIL.NS
2010-07-31,SBIN.NS
2010-07-31,SIEMENS.NS
2010-07-31,STER.NS
2010-07-31,SUNPHARMA.NS
2010-07-31,SUZLON.NS
2010-07-31,TATAMOTORS.NS
2010-07-31,TATAPOWER.NS
2010-07-31,TATASTEEL.NS
2010-07-31,TCS.NS
2010-07-31,UNITECH.NS
2010-07-31,WIPRO.NS
2010-08-31,ABB.NS
2010-08-31,ACC.NS
2010-08-31,AMBUJACEM.NS
2010-08-31,AXISBANK.NS
2010-08-31,BHARTIARTL.NS
2010-08-31,BHEL.NS
2010-08-31,BPCL.NS
2010-08-31,CAIRN.NS
2010-08-31,CIPLA.NS
2010-08-31,DLF.NS
2010-08-31,GAIL.NS
2010-08-31,HCLTECH.NS
2010-08-31,HDFC.NS
2010-08-31,HDFCBANK.NS
2010-08-31,HEROMOTOCO.NS
2010-08-31,HINDALCO.NS
2010-08-31,HINDUNILVR.NS
2010-08-31,ICICIBANK.NS
2010-08-31,IDEA.NS
2010-08-31,IDFC.NS
2010-08-31,INFY.NS
2010-08-31,ITC.NS
2010-08-31,JINDALSTEL.NS
2010-08-31,JPASSOCIAT.NS
2010-08-31,KOTAKBANK.NS
2010-08-31,LT.NS
2010-08-31,M&M.NS
2010-08-31,MARUTI.NS
2010-08-31,NTPC.NS
2010-08-31,ONGC.NS
2010-08-31,PNB.NS
2010-08-31,POWERGRID.NS
2010-08-31,RANBAXY.NS
2010-08-31,RCOM.NS
2010-08-31,RELCAPITAL.NS
2010-08-31,RELIANCE.NS
2010-08-31,RELINFRA.NS
2010-08-31,RPOWER.NS
2010-08-31,SAIL.NS
2010-08-31,SBIN.NS
2010-08-31,SIEMENS.NS
2010-08-31,STER.NS
2010-08-31,SUNPHARMA.NS
2010-08-31,SUZLON.NS
2010-08-31,TATAMOTORS.NS
2010-08-31,TATAPOWER.NS
2010-08-31,TATASTEEL.NS
2010-08-31,TCS.NS
2010-08-31,UNITECH.NS
2010-08-31,WIPRO.NS
2010-10-01,ACC.NS
2010-10-01,AMBUJACEM.NS
2010-10-01,AXISBANK.NS
2010-10-01,BAJAJAUTO.NS
2010-10-01,BHARTIARTL.NS
2010-10-01,BHEL.NS
2010-10-01,BPCL.NS
2010-10-01,CAIRN.NS
2010-10-01,CIPLA.NS
2010-10-01,DLF.NS
2010-10-01,DRREDDY.NS
2010-10-01,GAIL.NS
2010-10-01,HCLTECH.NS
2010-10-01,HDFC.NS
2010-10-01,HDFCBANK.NS
2010-10-01,HEROMOTOCO.NS
2010-10-01,HINDALCO.NS
2010-10-01,HINDUNILVR.NS
2010-10-01,ICICIBANK.NS
2010-10-01,IDFC.NS
2010-10-01,INFY.NS
2010-10-01,ITC.NS
2010-10-01,JINDALSTEL.NS
2010-10-01,JPASSOCIAT.NS
2010-10-01,KOTAKBANK.NS
2010-10-01,LT.NS
2010-10-01,M&M.NS
2010-10-01,MARUTI.NS
2010-10-01,NTPC.NS
2010-10-01,ONGC.NS
2010-10-01,PNB.NS
2010-10-01,POWERGRID.NS
2010-10-01,RANBAXY.NS
2010-10-01,RCOM.NS
2010-10-01,RELCAPITAL.NS
2010-10-01,RELIANCE.NS
2010-10-01,RELINFRA.NS
2010-10-01,RPOWER.NS
2010-10-01,SAIL.NS
2010-10-01,SBIN.NS
2010-10-01,SESAGOA.NS
2010-10-01,SIEMENS.NS
2010-10-01,STER.NS
2010-10-01,SUNPHARMA.NS
2010-10-01,SUZLON.NS
2010-10-01,TATAMOTORS.NS
2010-10-01,TATAPOWER.NS
2010-10-01,TATASTEEL.NS
2010-10-01,TCS.NS
2010-10-01,WIPRO.NS
2010-10-31,ACC.NS
2010-10-31,AMBUJACEM.NS
2010-10-31,AXISBANK.NS
2010-10-31,BAJAJAUTO.NS
2010-10-31,BHARTIARTL.NS
2010-10-31,BHEL.NS
2010-10-31,BPCL.NS
2010-10-31,CAIRN.NS
2010-10-31,CIPLA.NS
2010-10-31,DLF.NS
2010-10-31,DRREDDY.NS
2010-10-31,GAIL.NS
2010-10-31,HCLTECH.NS
2010-10-31,HDFC.NS
2010-10-31,HDFCBANK.NS
2010-10-31,HEROMOTOCO.NS
2010-10-31,HINDALCO.NS
2010-10-31,HINDUNILVR.NS
2010-10-31,ICICIBANK.NS
2010-10-31,IDFC.NS
2010-10-31,INFY.NS
2010-10-31,ITC.NS
